"","sp","quadrat","AWR_yr","n_stems_yr"
"1538","loma","0403",4.43476387439084e-06,0.0666666666666667
"1539","loma","0803",9.04567359594362e-06,0.0666666666666667
"1540","loma","1002",6.36187865980802e-05,0.4
"1541","loma","1103",1.7009378097519e-05,0.133333333333333
"1542","loma","1105",9.04567359594362e-06,0.0666666666666667
"1543","loma","1204",0.000112928548829759,0.8
"1544","loma","1205",2.97501473550776e-05,0.266666666666667
"1545","loma","1410",1.09323158382236e-05,0.133333333333333
"1546","loma","1929",2.7835129227929e-05,0.133333333333333
"1547","nysy","0503",2.623130565479e-05,0.333333333333333
"1548","nysy","0506",2.34039568686402e-06,0.0666666666666667
"1549","nysy","0508",1.14199743424028e-05,0.133333333333333
"1550","nysy","0520",1.34202932729493e-05,0.0666666666666667
"1551","nysy","0603",1.18623045082272e-05,0.266666666666667
"1552","nysy","0605",5.56237860741812e-06,0.0666666666666667
"1553","nysy","0606",3.70504689854447e-06,0.0666666666666667
"1554","nysy","0703",7.52883601614343e-06,0.0666666666666667
"1555","nysy","0704",2.97565077304372e-06,0.0666666666666667
"1556","nysy","0803",0.000164723820542905,0.8
"1557","nysy","0804",2.0281987033197e-05,0.4
"1558","nysy","0806",4.02414669243944e-06,0.0666666666666667
"1559","nysy","0818",1.07289917260565e-05,0.0666666666666667
"1560","nysy","0904",5.46351693798904e-06,0.0666666666666667
"1561","nysy","0910",2.46013087552165e-06,0.0666666666666667
"1562","nysy","1005",4.10641621387845e-06,0.0666666666666667
"1563","nysy","1122",5.94264626635655e-05,0.0666666666666667
"1564","nysy","1209",3.70504689854447e-06,0.0666666666666667
"1565","nysy","1210",2.64653519525625e-06,0.0666666666666667
"1566","nysy","1309",2.30667857095302e-05,0.333333333333333
"1567","nysy","1310",2.84121114977494e-06,0.0666666666666667
"1568","nysy","1317",2.1245474108322e-05,0.0666666666666667
"1569","nysy","1406",1.66799330282188e-05,0.333333333333333
"1570","nysy","1519",5.46351693798904e-06,0.0666666666666667
"1571","nysy","1620",0.000166220634565334,0.0666666666666667
"1572","nysy","1709",2.34039568686402e-06,0.0666666666666667
"1573","nysy","1732",2.97565077304372e-06,0.0666666666666667
"1574","pato","0431",1.91344668517898e-05,0.0666666666666667
"1575","pato","0515",0.000156043897282116,0.0666666666666667
"1576","ploc","0616",8.14576126433146e-06,0.2
"1577","ploc","1903",3.66646044414776e-05,0.133333333333333
"1578","prav","0304",4.79105102940725e-06,0.0666666666666667
"1579","prav","0403",6.46749668707948e-05,0.2
"1580","prav","0404",1.34706430645089e-05,0.0666666666666667
"1581","prav","0504",8.71149424592886e-06,0.0666666666666667
"1582","prav","0602",4.79105102940725e-06,0.0666666666666667
"1583","prav","0603",2.54683472562202e-05,0.333333333333333
"1584","prav","0702",5.18120007271405e-06,0.133333333333333
"1585","prav","0703",1.37570190825982e-05,0.266666666666667
"1586","prav","0802",3.77732601160302e-05,0.6
"1587","prav","0804",1.3711379300548e-05,0.133333333333333
"1588","prav","0906",3.23403759751136e-06,0.0666666666666667
"1589","prav","0907",5.71247383653206e-06,0.0666666666666667
"1590","prav","1004",1.04504282852909e-05,0.133333333333333
"1591","prav","1005",5.12157752934091e-06,0.133333333333333
"1592","prav","1103",1.07232344175099e-05,0.133333333333333
"1593","prav","1104",5.71247383653206e-06,0.0666666666666667
"1594","prav","1111",3.23403759751136e-06,0.0666666666666667
"1595","prav","1208",2.3008608695761e-06,0.0666666666666667
"1596","prav","1311",4.79105102940725e-06,0.0666666666666667
"1597","prav","1407",4.20373664377774e-06,0.0666666666666667
"1598","prav","1509",2.59060003635702e-06,0.0666666666666667
"1599","prav","1511",3.37324115735413e-06,0.0666666666666667
"1600","prav","2014",4.7042822983857e-06,0.0666666666666667
"1601","prse","0403",3.79526446210386e-05,0.133333333333333
"1602","prse","0404",2.03145892781191e-06,0.0666666666666667
"1603","prse","0508",2.59024343292665e-06,0.0666666666666667
"1604","prse","0604",1.76608413072581e-05,0.333333333333333
"1605","prse","0607",3.23358467236449e-06,0.0666666666666667
"1606","prse","0702",5.2650436001764e-06,0.133333333333333
"1607","prse","0703",7.77755500278939e-06,0.133333333333333
"1608","prse","0802",7.77591180696003e-05,0.866666666666667
"1609","prse","0803",1.19638513998573e-05,0.2
"1610","prse","0804",3.96562651748694e-06,0.0666666666666667
"1611","prse","0902",1.83965205891367e-05,0.2
"1612","prse","0903",7.71576155839823e-06,0.133333333333333
"1613","prse","1002",4.79035970332194e-06,0.0666666666666667
"1614","prse","1101",2.83719741276648e-06,0.0666666666666667
"1615","prse","1104",5.42489339147647e-06,0.0666666666666667
"1616","prse","1105",3.88831595145024e-06,0.0666666666666667
"1617","prse","1206",2.24509808850634e-06,0.0666666666666667
"1618","prse","1207",2.18523206238608e-05,0.2
"1619","prse","1306",6.23459493122063e-06,0.133333333333333
"1620","prse","1407",5.30225561202649e-06,0.133333333333333
"1621","prse","1408",2.38551907517075e-05,0.2
"1622","prse","1410",3.96562651748694e-06,0.0666666666666667
"1623","prse","1509",4.26530966264226e-05,0.4
"1624","prsp","0304",2.19076671676347e-06,0.0666666666666667
"1625","prsp","0503",1.89340288712475e-05,0.0666666666666667
"1626","prsp","0802",4.79105102940725e-06,0.0666666666666667
"1627","qual","0304",1.0919827953112e-05,0.0666666666666667
"1628","qual","0422",5.03320372185569e-05,0.0666666666666667
"1629","qual","0501",1.43896000421571e-05,0.0666666666666667
"1630","qual","0603",3.5210013442634e-05,0.133333333333333
"1631","qual","2017",3.58309656549949e-05,0.0666666666666667
"1632","qumi","0404",2.08439264013514e-05,0.0666666666666667
"1633","qupr","0505",0.000305497437821073,1.33333333333333
"1634","qupr","0603",1.20657401066459e-05,0.0666666666666667
"1635","qupr","0604",1.95572931949012e-05,0.133333333333333
"1636","qupr","0606",9.77864659745061e-06,0.0666666666666667
"1637","qupr","0907",1.20657401066459e-05,0.0666666666666667
"1638","qupr","0908",1.20657401066459e-05,0.0666666666666667
"1639","qupr","0910",0.000106830062735381,0.333333333333333
"1640","qupr","1010",1.74395712174348e-05,0.0666666666666667
"1641","qupr","1011",1.74395712174348e-05,0.0666666666666667
"1642","qupr","1309",4.57835097583619e-05,0.2
"1643","qupr","1510",1.11193868551109e-05,0.0666666666666667
"1644","quru","0208",2.75519091462694e-05,0.0666666666666667
"1645","quru","0304",8.26557274388083e-05,0.2
"1646","quru","0403",4.35486436044657e-05,0.133333333333333
"1647","quru","0404",8.2362876705722e-05,0.266666666666667
"1648","quru","0503",3.48512332200923e-05,0.133333333333333
"1649","quru","0505",3.61605782402927e-05,0.2
"1650","quru","0519",5.48111963923472e-05,0.133333333333333
"1651","quru","0603",6.5111386125534e-05,0.333333333333333
"1652","quru","0604",9.41064704157749e-05,0.333333333333333
"1653","quru","0605",4.00113390342433e-05,0.2
"1654","quru","0803",2.38951520130298e-05,0.0666666666666667
"1655","quru","0804",1.46046072235608e-05,0.0666666666666667
"1656","quru","0906",1.95351290719091e-05,0.133333333333333
"1657","quru","0907",4.26806807162127e-05,0.2
"1658","quru","0908",1.46046072235608e-05,0.0666666666666667
"1659","quru","1010",6.28719309961061e-05,0.266666666666667
"1660","quru","1212",4.6099724747929e-05,0.133333333333333
"1661","quru","1306",9.76756453595454e-06,0.0666666666666667
"1662","quru","1307",2.2173015410517e-05,0.0666666666666667
"1663","quru","1728",4.44162060543528e-05,0.133333333333333
"1664","quru","1732",3.14951175243681e-05,0.0666666666666667
"1665","quru","2027",4.02551559661158e-05,0.0666666666666667
"1666","quve","0404",3.50756001168534e-05,0.133333333333333
"1667","quve","0910",2.38585321001596e-05,0.0666666666666667
"1668","quve","1230",2.52843724226562e-05,0.0666666666666667
"1669","quve","2027",5.01116937256051e-05,0.0666666666666667
"1670","rhpe","0304",3.00659285075307e-06,0.0666666666666667
"1671","romu","0101",3.28003635906991e-06,0.0666666666666667
"1672","romu","0102",0.000137986606154494,1.73333333333333
"1673","romu","0103",4.45568562184763e-05,0.8
"1674","romu","0104",4.50325906110854e-05,0.666666666666667
"1675","romu","0201",3.73342308420651e-05,0.533333333333333
"1676","romu","0202",1.85988234853398e-05,0.266666666666667
"1677","romu","0203",7.38972884890454e-05,0.4
"1678","romu","0207",1.42632276611702e-05,0.2
"1679","romu","0208",3.33869254444444e-05,0.466666666666667
"1680","romu","0301",5.20427060166792e-06,0.0666666666666667
"1681","romu","0302",1.28245984399958e-05,0.2
"1682","romu","0303",1.30283947067173e-05,0.333333333333333
"1683","romu","0308",7.95801448610761e-05,0.8
"1684","romu","0401",1.22388291559869e-05,0.266666666666667
"1685","romu","0402",2.57203578415256e-06,0.0666666666666667
"1686","romu","0403",2.57203578415256e-06,0.0666666666666667
"1687","romu","0407",4.75860256506796e-06,0.0666666666666667
"1688","romu","0501",2.21828585689734e-05,0.266666666666667
"1689","romu","0801",2.01685815362032e-06,0.0666666666666667
"1690","romu","0901",2.48619301697828e-05,0.4
"1691","romu","1001",2.21931774894947e-05,0.266666666666667
"1692","romu","1201",6.78047979366717e-06,0.133333333333333
"1693","romu","1306",4.58889393777289e-06,0.133333333333333
"1694","romu","1402",5.14407156830512e-06,0.133333333333333
"1695","romu","1502",2.31096475334669e-05,0.333333333333333
"1696","romu","1603",1.21499782212645e-05,0.2
"1697","romu","1610",3.21132130766202e-06,0.0666666666666667
"1698","romu","1901",2.1552607455115e-05,0.266666666666667
"1699","romu","1929",1.33883219461464e-05,0.0666666666666667
"1700","romu","2011",2.54773331433382e-05,0.2
"1701","rops","0120",0.000136849677255146,0.0666666666666667
"1702","rops","0130",2.78208038794062e-05,0.0666666666666667
"1703","rops","0232",8.80115024234604e-06,0.0666666666666667
"1704","rops","0801",6.37218793857739e-05,0.2
"1705","rops","1404",1.19576401251059e-05,0.0666666666666667
"1706","rops","1625",5.09606675202029e-06,0.0666666666666667
"1707","rops","1927",7.37909215912803e-06,0.133333333333333
"1708","rops","2027",1.03079806647988e-05,0.0666666666666667
"1709","saal","0603",7.50287710011389e-06,0.133333333333333
"1710","saal","0604",2.60805009816208e-05,0.266666666666667
"1711","saal","0801",1.01956809915831e-05,0.0666666666666667
"1712","saal","0802",3.66861315216968e-06,0.0666666666666667
"1713","saal","0807",1.153009931985e-05,0.0666666666666667
"1714","saal","0902",8.82749823829926e-06,0.0666666666666667
"1715","saal","0904",5.41091000077526e-06,0.0666666666666667
"1716","saal","1012",1.9121978647482e-05,0.0666666666666667
"1717","saal","1103",1.50378112801138e-05,0.0666666666666667
"1718","saal","1104",9.4967277928481e-06,0.0666666666666667
"1719","saal","1201",0.000100353597580315,0.4
"1720","saal","1503",3.92783351822135e-05,0.2
"1721","saal","1507",8.31355893132587e-06,0.133333333333333
"1722","saal","1508",2.31681458388101e-06,0.0666666666666667
"1723","saal","1602",4.69926935676253e-05,0.0666666666666667
"1724","saal","1603",1.16845102836589e-05,0.0666666666666667
"1725","saal","2004",1.92118880222779e-05,0.133333333333333
"1726","saca","0129",4.63540318881416e-05,0.333333333333333
"1727","saca","0202",2.96349740428953e-06,0.0666666666666667
"1728","saca","0203",9.88200706974503e-06,0.2
"1729","saca","0204",1.00989904684539e-05,0.133333333333333
"1730","saca","0509",8.00630673459384e-06,0.133333333333333
"1731","tiam","0124",0.000240883324282479,0.533333333333333
"1732","tiam","0220",1.42556775170399e-05,0.0666666666666667
"1733","tiam","0516",5.78510310043369e-05,0.0666666666666667
"1734","tiam","0517",0.00012782505759159,0.133333333333333
"1735","tiam","1006",1.36608179755652e-05,0.133333333333333
"1736","tiam","1304",7.93837016603343e-06,0.133333333333333
"1737","tiam","1408",3.19239584829994e-06,0.0666666666666667
"1738","tiam","1410",8.15497242185107e-06,0.0666666666666667
"1739","tiam","1508",2.5148438011251e-06,0.0666666666666667
"1740","tiam","1821",5.83806452709175e-06,0.0666666666666667
"1741","tiam","1910",9.08491998023284e-05,0.666666666666667
"1742","tiam","1911",5.2898484027167e-05,0.2
"1743","tiam","1912",8.15497242185107e-06,0.0666666666666667
"1744","ulam","0703",1.30302739100688e-05,0.2
"1745","ulam","0902",9.55108179018921e-06,0.0666666666666667
"1746","ulam","1209",1.18672566619371e-05,0.133333333333333
"1747","ulam","1212",1.10187297815052e-05,0.0666666666666667
"1748","ulru","0106",6.96438156077102e-06,0.0666666666666667
"1749","ulru","0110",2.82240445480336e-05,0.133333333333333
"1750","ulru","0125",1.20046888750198e-05,0.0666666666666667
"1751","ulru","0128",6.91977029048368e-05,0.133333333333333
"1752","ulru","0129",2.08122108613012e-05,0.133333333333333
"1753","ulru","0202",3.18209093392416e-05,0.0666666666666667
"1754","ulru","0203",2.49774194909319e-05,0.133333333333333
"1755","ulru","0205",8.98455430076792e-06,0.133333333333333
"1756","ulru","0207",6.62616255257483e-06,0.0666666666666667
"1757","ulru","0301",7.79336688338155e-06,0.0666666666666667
"1758","ulru","0302",4.54472854058791e-05,0.2
"1759","ulru","0303",6.34220410909286e-05,0.266666666666667
"1760","ulru","0305",5.21101426550535e-05,0.133333333333333
"1761","ulru","0307",5.57103386526462e-06,0.0666666666666667
"1762","ulru","0309",9.07642806007331e-06,0.0666666666666667
"1763","ulru","0402",9.95346286332131e-06,0.2
"1764","ulru","0403",0.000161828078499187,0.8
"1765","ulru","0404",3.95406032618939e-05,0.533333333333333
"1766","ulru","0408",2.39098055133358e-06,0.0666666666666667
"1767","ulru","0414",7.70803324638647e-05,0.466666666666667
"1768","ulru","0501",9.44633958605059e-05,0.8
"1769","ulru","0503",7.01505538509566e-06,0.133333333333333
"1770","ulru","0504",2.60803506853913e-05,0.333333333333333
"1771","ulru","0508",1.55867337667631e-05,0.133333333333333
"1772","ulru","0601",1.6120964973429e-05,0.2
"1773","ulru","0603",9.88963036228027e-05,1.6
"1774","ulru","0604",2.29233839204101e-05,0.333333333333333
"1775","ulru","0608",1.8912646254708e-05,0.266666666666667
"1776","ulru","0609",3.2457596796528e-05,0.2
"1777","ulru","0610",2.39098055133358e-06,0.0666666666666667
"1778","ulru","0702",0.000115200917382348,1.4
"1779","ulru","0703",0.000411827143815385,5.2
"1780","ulru","0704",4.96726734357424e-05,0.733333333333333
"1781","ulru","0705",9.49743570191165e-06,0.2
"1782","ulru","0802",1.89343372852852e-05,0.266666666666667
"1783","ulru","0803",1.96021777898554e-05,0.2
"1784","ulru","0804",7.22853174898729e-05,1
"1785","ulru","0901",6.62616255257483e-06,0.0666666666666667
"1786","ulru","0902",6.62616255257483e-06,0.0666666666666667
"1787","ulru","0903",2.6586742268632e-05,0.4
"1788","ulru","0906",7.10499776357955e-06,0.133333333333333
"1789","ulru","0930",3.03833403460899e-06,0.0666666666666667
"1790","ulru","1002",1.73545080133941e-05,0.0666666666666667
"1791","ulru","1005",1.54390950426399e-05,0.0666666666666667
"1792","ulru","1006",7.6421984108383e-06,0.133333333333333
"1793","ulru","1101",4.62407483376208e-06,0.0666666666666667
"1794","ulru","1201",2.76817745814749e-06,0.0666666666666667
"1795","ulru","1202",3.39756574428409e-06,0.0666666666666667
"1796","ulru","1204",2.65708285327322e-05,0.133333333333333
"1797","ulru","1208",1.87238187004644e-05,0.266666666666667
"1798","ulru","1212",3.78124115599387e-06,0.0666666666666667
"1799","ulru","1303",2.39098055133358e-06,0.0666666666666667
"1800","ulru","1304",3.03833403460899e-06,0.0666666666666667
"1801","ulru","1305",1.01887622876445e-05,0.0666666666666667
"1802","ulru","1307",5.22527932336168e-06,0.133333333333333
"1803","ulru","1309",5.57103386526462e-06,0.0666666666666667
"1804","ulru","1311",3.78124115599387e-06,0.0666666666666667
"1805","ulru","1405",2.11482640752153e-05,0.0666666666666667
"1806","ulru","1407",7.55077676883975e-06,0.0666666666666667
"1807","ulru","1408",3.03833403460899e-06,0.0666666666666667
"1808","ulru","1409",1.37533601178773e-05,0.2
"1809","ulru","1410",4.40236020914261e-05,0.533333333333333
"1810","ulru","1411",1.52248911803588e-05,0.266666666666667
"1811","ulru","1503",0.000131936254074198,0.0666666666666667
"1812","ulru","1507",5.57103386526462e-06,0.0666666666666667
"1813","ulru","1509",4.47852525291866e-05,0.466666666666667
"1814","ulru","1510",6.61938940985516e-05,1.13333333333333
"1815","ulru","1511",1.21147620946823e-05,0.133333333333333
"1816","ulru","1601",4.36047946700584e-06,0.0666666666666667
"1817","ulru","1610",9.07642806007331e-06,0.0666666666666667
"1818","ulru","1813",6.62616255257483e-06,0.0666666666666667
"1819","ulru","1829",7.47386814677578e-05,0.2
"1820","ulru","2006",3.03833403460899e-06,0.0666666666666667
"1821","ulsp","0104",2.60325481782421e-05,0.133333333333333
"1822","ulsp","0503",0.000102705108163422,0.666666666666667
"1823","ulsp","0601",7.79336688338155e-06,0.0666666666666667
"1824","ulsp","0803",3.44796797784479e-05,0.333333333333333
"1825","ulsp","0804",2.81200323297918e-05,0.266666666666667
"1826","ulsp","1002",3.03833403460899e-06,0.0666666666666667
"1827","ulsp","1403",1.60500478146364e-05,0.133333333333333
"1828","ulsp","2015",1.36569220715484e-05,0.0666666666666667
"1829","unk","0202",9.04271154584032e-06,0.0666666666666667
"1830","unk","0402",1.0508512705928e-05,0.0666666666666667
"1831","unk","0503",1.21074752720571e-05,0.0666666666666667
"1832","unk","0508",2.01525900662993e-05,0.133333333333333
"1833","unk","0509",2.82158735239215e-06,0.0666666666666667
"1834","unk","0601",8.00630673459384e-06,0.133333333333333
"1835","unk","0701",1.21074752720571e-05,0.0666666666666667
"1836","unk","0801",4.29329067570497e-05,0.0666666666666667
"1837","unk","0802",4.43305400326964e-06,0.0666666666666667
"1838","unk","0804",3.5732527313242e-06,0.0666666666666667
"1839","unk","1110",1.56807280033813e-05,0.133333333333333
"1840","unk","1211",6.49524906292354e-06,0.0666666666666667
"1841","unk","1410",6.49524906292354e-06,0.0666666666666667
"1842","unk","1510",4.43305400326964e-06,0.0666666666666667
"1843","unk","1732",6.49524906292354e-06,0.0666666666666667
"1844","unk","2032",1.99071898747878e-05,0.0666666666666667
"1845","viac","0304",9.82662621334061e-06,0.133333333333333
"1846","viac","0508",2.88840333404516e-06,0.0666666666666667
"1847","viac","0911",3.5688232328705e-06,0.0666666666666667
"1848","vipr","0101",0.000118744411509078,0.133333333333333
"1849","vipr","0104",2.11566456153194e-05,0.2
"1850","vipr","0106",1.41580616229809e-05,0.2
"1851","vipr","0107",0.000156261485859364,0.2
"1852","vipr","0110",2.1125289152963e-05,0.133333333333333
"1853","vipr","0121",9.03198049511697e-06,0.0666666666666667
"1854","vipr","0124",9.03198049511697e-06,0.0666666666666667
"1855","vipr","0125",0.00016256050370957,0.466666666666667
"1856","vipr","0126",3.14550207641012e-05,0.333333333333333
"1857","vipr","0127",0.000240234583914169,0.266666666666667
"1858","vipr","0129",6.48741860763084e-06,0.0666666666666667
"1859","vipr","0202",7.13764646574101e-06,0.133333333333333
"1860","vipr","0207",0.000282699562929575,0.266666666666667
"1861","vipr","0208",3.41297114103712e-05,0.333333333333333
"1862","vipr","0222",3.42821042693652e-05,0.2
"1863","vipr","0223",2.17620073617399e-05,0.2
"1864","vipr","0224",7.19838770201235e-06,0.0666666666666667
"1865","vipr","0225",5.71305385237315e-06,0.0666666666666667
"1866","vipr","0303",5.39901306458403e-06,0.0666666666666667
"1867","vipr","0312",2.6281025712941e-05,0.266666666666667
"1868","vipr","0403",8.48163105808251e-05,0.8
"1869","vipr","0413",7.17035623854947e-05,0.666666666666667
"1870","vipr","0501",2.81805165812301e-06,0.0666666666666667
"1871","vipr","0503",7.69705197144583e-06,0.0666666666666667
"1872","vipr","0504",4.80240963324859e-06,0.0666666666666667
"1873","vipr","0509",3.5688232328705e-06,0.0666666666666667
"1874","vipr","0513",4.42761314875658e-06,0.0666666666666667
"1875","vipr","0603",2.47243256518644e-05,0.333333333333333
"1876","vipr","0611",7.69705197144583e-06,0.0666666666666667
"1877","vipr","0616",1.9808094990012e-05,0.266666666666667
"1878","vipr","0622",4.14826884913073e-05,0.0666666666666667
"1879","vipr","0629",1.68946787930204e-05,0.0666666666666667
"1880","vipr","0703",1.47891266229353e-05,0.2
"1881","vipr","0803",4.67892830036274e-05,0.533333333333333
"1882","vipr","0804",0.000227810102418591,1.13333333333333
"1883","vipr","0901",8.21706472270704e-06,0.133333333333333
"1884","vipr","0904",1.55657794915552e-05,0.266666666666667
"1885","vipr","0907",5.92375255812233e-06,0.133333333333333
"1886","vipr","0912",3.5688232328705e-06,0.0666666666666667
"1887","vipr","0917",1.00430897094974e-05,0.0666666666666667
"1888","vipr","1005",4.42282035958169e-05,0.6
"1889","vipr","1017",0.000112685782136286,0.133333333333333
"1890","vipr","1105",8.21706472270704e-06,0.133333333333333
"1891","vipr","1106",1.0471842635201e-05,0.133333333333333
"1892","vipr","1116",6.45602067136864e-05,0.4
"1893","vipr","1204",1.0393463186794e-05,0.2
"1894","vipr","1206",2.24015353017837e-05,0.266666666666667
"1895","vipr","1218",2.21495504983473e-05,0.2
"1896","vipr","1227",7.69705197144583e-06,0.0666666666666667
"1897","vipr","1311",4.42761314875658e-06,0.0666666666666667
"1898","vipr","1315",7.21858721614332e-06,0.133333333333333
"1899","vipr","1316",3.03222307026552e-06,0.0666666666666667
"1900","vipr","1317",3.5688232328705e-06,0.0666666666666667
"1901","vipr","1318",3.03222307026552e-06,0.0666666666666667
"1902","vipr","1405",5.39901306458403e-06,0.0666666666666667
"1903","vipr","1406",9.03198049511697e-06,0.0666666666666667
"1904","vipr","1416",5.39602127858433e-05,0.533333333333333
"1905","vipr","1510",2.81805165812301e-06,0.0666666666666667
"1906","vipr","1515",0.000103050194704756,0.2
"1907","vipr","1602",2.86874885105012e-05,0.133333333333333
"1908","vipr","1615",1.57013770038884e-05,0.0666666666666667
"1909","vipr","1625",1.04961321574236e-05,0.0666666666666667
"1910","vipr","1713",3.54224142354062e-05,0.4
"1911","vipr","1714",0.000454845553529399,1
"1912","vipr","1722",4.05207972951498e-05,0.333333333333333
"1913","vipr","1804",7.69705197144583e-06,0.0666666666666667
"1914","vipr","1809",8.26104742431947e-05,0.133333333333333
"1915","vipr","1812",4.23092664401955e-05,0.133333333333333
"1916","vipr","1923",6.48741860763084e-06,0.0666666666666667
"1917","vipr","2026",4.19904305321622e-05,0.2
"1918","vire","0504",6.14835698741584e-06,0.0666666666666667
